Index,Year,State,County,Population,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom
21650,2022,MO,St. Clair County,9395,455.0,521.0,685.0,899.0,1054.0
21651,2022,MO,Ste. Genevieve County,17880,548.0,583.0,767.0,969.0,1125.0
21652,2022,MO,St. Francois County,66250,505.0,538.0,708.0,994.0,998.0
21653,2022,MO,St. Louis County,999540,689.0,745.0,947.0,1230.0,1449.0
21654,2022,MO,Saline County,23010,493.0,524.0,690.0,937.0,1009.0
21655,2022,MO,Schuyler County,4450,455.0,521.0,685.0,847.0,929.0
21656,2022,MO,Scotland County,4885,489.0,521.0,685.0,935.0,1061.0
21657,2022,MO,Scott County,38860,535.0,570.0,750.0,978.0,1017.0
21658,2022,MO,Shannon County,8275,500.0,532.0,700.0,865.0,1084.0
21659,2022,MO,Shelby County,6085,455.0,521.0,685.0,847.0,1108.0
21660,2022,MO,Stoddard County,29635,455.0,521.0,685.0,850.0,1022.0
21661,2022,MO,Stone County,31530,564.0,567.0,685.0,973.0,1172.0
21662,2022,MO,Sullivan County,6380,464.0,530.0,698.0,863.0,947.0
21663,2022,MO,Taney County,54310,543.0,620.0,779.0,1048.0,1284.0
21664,2022,MO,Texas County,25715,491.0,545.0,685.0,920.0,1172.0
21665,2022,MO,Vernon County,20665,515.0,562.0,722.0,966.0,1236.0
21666,2022,MO,Warren County,33555,689.0,745.0,947.0,1230.0,1449.0
21667,2022,MO,Washington County,24970,489.0,521.0,685.0,852.0,1061.0
21668,2022,MO,Wayne County,13370,500.0,521.0,685.0,914.0,1170.0
21669,2022,MO,Webster County,37560,601.0,605.0,775.0,1101.0,1246.0
21670,2022,MO,Worth County,2055,489.0,521.0,685.0,973.0,1061.0
21671,2022,MO,Wright County,18305,489.0,528.0,685.0,897.0,989.0
21672,2022,MO,St. Louis city,314865,689.0,745.0,947.0,1230.0,1449.0
21673,2022,MT,Beaverhead County,9360,541.0,664.0,757.0,980.0,1296.0
21674,2022,MT,Big Horn County,13290,561.0,632.0,794.0,996.0,1164.0
21675,2022,MT,Blaine County,6645,535.0,664.0,757.0,1018.0,1124.0
21676,2022,MT,Broadwater County,5755,566.0,622.0,802.0,991.0,1088.0
21677,2022,MT,Carbon County,10465,646.0,730.0,960.0,1315.0,1543.0
21678,2022,MT,Carter County,1320,535.0,664.0,757.0,1075.0,1183.0
21679,2022,MT,Cascade County,81815,638.0,652.0,849.0,1190.0,1393.0
21680,2022,MT,Chouteau County,5810,557.0,600.0,789.0,975.0,1070.0
21681,2022,MT,Custer County,11895,595.0,646.0,842.0,1196.0,1247.0
21682,2022,MT,Daniels County,1790,535.0,575.0,757.0,1075.0,1183.0
21683,2022,MT,Dawson County,9325,650.0,807.0,920.0,1137.0,1248.0
21684,2022,MT,Deer Lodge County,9130,535.0,660.0,757.0,1047.0,1148.0
21685,2022,MT,Fallon County,2925,610.0,657.0,864.0,1068.0,1350.0
21686,2022,MT,Fergus County,11325,587.0,632.0,831.0,1027.0,1422.0
21687,2022,MT,Flathead County,96145,611.0,699.0,920.0,1307.0,1568.0
21688,2022,MT,Gallatin County,100735,754.0,825.0,1078.0,1531.0,1845.0
21689,2022,MT,Garfield County,1085,535.0,575.0,757.0,1032.0,1183.0
21690,2022,MT,Glacier County,13675,566.0,640.0,757.0,969.0,1122.0
21691,2022,MT,Golden Valley County,745,549.0,591.0,778.0,1105.0,1215.0
21692,2022,MT,Granite County,3205,535.0,597.0,757.0,1012.0,1183.0
21693,2022,MT,Hill County,16470,612.0,620.0,767.0,1052.0,1113.0
21694,2022,MT,Jefferson County,11625,617.0,664.0,874.0,1152.0,1381.0
21695,2022,MT,Judith Basin County,1965,535.0,575.0,757.0,936.0,1183.0
21696,2022,MT,Lake County,29520,534.0,637.0,804.0,1001.0,1090.0
21697,2022,MT,Lewis and Clark County,66290,618.0,736.0,923.0,1206.0,1415.0
21698,2022,MT,Liberty County,2245,567.0,664.0,757.0,1032.0,1183.0
21699,2022,MT,Lincoln County,19250,535.0,644.0,757.0,1075.0,1220.0
21700,2022,MT,McCone County,1730,535.0,575.0,757.0,1032.0,1183.0
21701,2022,MT,Madison County,7900,779.0,793.0,903.0,1116.0,1411.0
21702,2022,MT,Meagher County,2000,535.0,575.0,757.0,956.0,1183.0
21703,2022,MT,Mineral County,4195,535.0,633.0,757.0,1075.0,1140.0
21704,2022,MT,Missoula County,114230,717.0,813.0,1020.0,1440.0,1746.0
21705,2022,MT,Musselshell County,4765,573.0,655.0,862.0,1130.0,1355.0
21706,2022,MT,Park County,16000,723.0,727.0,957.0,1317.0,1395.0
21707,2022,MT,Petroleum County,455,610.0,657.0,864.0,1178.0,1350.0
21708,2022,MT,Phillips County,4140,535.0,575.0,757.0,1009.0,1183.0
21709,2022,MT,Pondera County,6080,535.0,664.0,757.0,1075.0,1296.0
21710,2022,MT,Powder River County,1610,535.0,575.0,757.0,1075.0,1183.0
21711,2022,MT,Powell County,6850,535.0,575.0,757.0,970.0,1296.0
21712,2022,MT,Prairie County,1325,610.0,657.0,864.0,1178.0,1350.0
21713,2022,MT,Ravalli County,41385,566.0,609.0,801.0,1126.0,1371.0
21714,2022,MT,Richland County,11405,628.0,676.0,890.0,1157.0,1280.0
21715,2022,MT,Roosevelt County,11220,590.0,594.0,782.0,967.0,1336.0
21716,2022,MT,Rosebud County,9290,535.0,643.0,757.0,1017.0,1266.0
21717,2022,MT,Sanders County,11415,562.0,575.0,757.0,1075.0,1198.0
21718,2022,MT,Sheridan County,3570,576.0,716.0,816.0,1078.0,1107.0
21719,2022,MT,Silver Bow County,34515,581.0,663.0,829.0,1025.0,1240.0
21720,2022,MT,Stillwater County,9340,574.0,649.0,854.0,1213.0,1446.0
21721,2022,MT,Sweet Grass County,3645,552.0,617.0,782.0,1111.0,1222.0
21722,2022,MT,Teton County,6040,535.0,592.0,757.0,1053.0,1296.0
21723,2022,MT,Toole County,5030,535.0,620.0,757.0,1075.0,1183.0
21724,2022,MT,Treasure County,790,610.0,657.0,864.0,1178.0,1350.0
21725,2022,MT,Valley County,7560,535.0,575.0,757.0,999.0,1027.0
21726,2022,MT,Wheatland County,2110,535.0,575.0,757.0,936.0,1183.0
21727,2022,MT,Wibaux County,1120,610.0,657.0,864.0,1178.0,1350.0
21728,2022,MT,Yellowstone County,156330,646.0,730.0,960.0,1315.0,1543.0
21729,2022,NE,Adams County,31565,511.0,597.0,764.0,1026.0,1205.0
21730,2022,NE,Antelope County,6405,507.0,575.0,757.0,936.0,1115.0
21731,2022,NE,Arthur County,420,507.0,575.0,757.0,975.0,1037.0
21732,2022,NE,Banner County,730,507.0,575.0,757.0,975.0,1037.0
21733,2022,NE,Blaine County,500,507.0,575.0,757.0,975.0,1037.0
21734,2022,NE,Boone County,5355,507.0,575.0,757.0,991.0,1296.0
21735,2022,NE,Box Butte County,11200,507.0,575.0,757.0,936.0,1027.0
21736,2022,NE,Boyd County,2050,507.0,664.0,757.0,1033.0,1037.0
21737,2022,NE,Brown County,3060,507.0,575.0,757.0,936.0,1103.0
21738,2022,NE,Buffalo County,48835,555.0,635.0,836.0,1140.0,1431.0
21739,2022,NE,Burt County,6545,507.0,575.0,757.0,936.0,1060.0
21740,2022,NE,Butler County,8105,515.0,597.0,770.0,952.0,1049.0
21741,2022,NE,Cass County,25515,698.0,794.0,974.0,1305.0,1457.0
21742,2022,NE,Cedar County,8560,507.0,575.0,757.0,983.0,1055.0
21743,2022,NE,Chase County,3805,507.0,664.0,757.0,981.0,1037.0
21744,2022,NE,Cherry County,5790,521.0,591.0,778.0,962.0,1066.0
21745,2022,NE,Cheyenne County,10010,514.0,600.0,768.0,1091.0,1149.0
21746,2022,NE,Clay County,6265,507.0,652.0,757.0,936.0,1108.0
21747,2022,NE,Colfax County,10615,507.0,576.0,757.0,936.0,1027.0
21748,2022,NE,Cuming County,9040,507.0,635.0,757.0,984.0,1027.0
21749,2022,NE,Custer County,10835,507.0,575.0,757.0,936.0,1027.0
21750,2022,NE,Dakota County,20530,578.0,661.0,870.0,1075.0,1180.0
21751,2022,NE,Dawes County,8970,507.0,584.0,757.0,973.0,1037.0
21752,2022,NE,Dawson County,23925,522.0,616.0,780.0,977.0,1106.0
21753,2022,NE,Deuel County,1900,507.0,575.0,757.0,936.0,1027.0
21754,2022,NE,Dixon County,5765,578.0,661.0,870.0,1075.0,1180.0
21755,2022,NE,Dodge County,36575,564.0,640.0,842.0,1041.0,1142.0
21756,2022,NE,Douglas County,549705,698.0,794.0,974.0,1305.0,1457.0
21757,2022,NE,Dundy County,2015,507.0,575.0,757.0,936.0,1037.0
21758,2022,NE,Fillmore County,5605,507.0,652.0,757.0,936.0,1027.0
21759,2022,NE,Franklin County,3020,507.0,575.0,757.0,936.0,1189.0
21760,2022,NE,Frontier County,2625,507.0,575.0,757.0,944.0,1027.0
21761,2022,NE,Furnas County,4815,507.0,588.0,757.0,936.0,1027.0
21762,2022,NE,Gage County,21630,507.0,575.0,757.0,936.0,1139.0
21763,2022,NE,Garden County,1915,507.0,575.0,757.0,975.0,1037.0
21764,2022,NE,Garfield County,1960,507.0,620.0,757.0,1033.0,1037.0
21765,2022,NE,Gosper County,2020,507.0,580.0,757.0,978.0,1027.0
21766,2022,NE,Grant County,680,507.0,575.0,757.0,975.0,1037.0
21767,2022,NE,Greeley County,2435,507.0,575.0,757.0,936.0,1027.0
21768,2022,NE,Hall County,61235,559.0,611.0,766.0,1018.0,1046.0
21769,2022,NE,Hamilton County,9150,507.0,575.0,757.0,991.0,1264.0
21770,2022,NE,Harlan County,3470,507.0,575.0,757.0,936.0,1027.0
21771,2022,NE,Hayes County,955,507.0,575.0,757.0,975.0,1037.0
21772,2022,NE,Hitchcock County,2860,507.0,622.0,757.0,978.0,1027.0
21773,2022,NE,Holt County,10295,507.0,664.0,757.0,936.0,1296.0
21774,2022,NE,Hooker County,685,507.0,575.0,757.0,975.0,1037.0
21775,2022,NE,Howard County,6385,552.0,575.0,757.0,936.0,1027.0
21776,2022,NE,Jefferson County,7275,507.0,575.0,757.0,956.0,1027.0
21777,2022,NE,Johnson County,5200,507.0,575.0,757.0,936.0,1072.0
21778,2022,NE,Kearney County,6545,509.0,667.0,760.0,939.0,1031.0
21779,2022,NE,Keith County,8130,507.0,575.0,757.0,967.0,1236.0
21780,2022,NE,Keya Paha County,720,507.0,575.0,757.0,936.0,1037.0
21781,2022,NE,Kimball County,3690,507.0,664.0,757.0,978.0,1296.0
21782,2022,NE,Knox County,8495,507.0,575.0,757.0,999.0,1127.0
21783,2022,NE,Lancaster County,306355,624.0,689.0,888.0,1237.0,1440.0
21784,2022,NE,Lincoln County,35570,573.0,577.0,759.0,1078.0,1092.0
21785,2022,NE,Logan County,920,507.0,575.0,757.0,1033.0,1037.0
21786,2022,NE,Loup County,535,507.0,575.0,757.0,975.0,1037.0
21787,2022,NE,McPherson County,430,507.0,575.0,757.0,975.0,1037.0
21788,2022,NE,Madison County,35060,520.0,594.0,782.0,1057.0,1060.0
21789,2022,NE,Merrick County,7830,552.0,575.0,757.0,1023.0,1027.0
21790,2022,NE,Morrill County,4905,537.0,610.0,802.0,991.0,1099.0
21791,2022,NE,Nance County,3570,507.0,593.0,757.0,1033.0,1037.0
21792,2022,NE,Nemaha County,7040,507.0,589.0,757.0,1075.0,1088.0
21793,2022,NE,Nuckolls County,4320,507.0,617.0,757.0,1075.0,1233.0
21794,2022,NE,Otoe County,15875,507.0,613.0,757.0,936.0,1091.0
21795,2022,NE,Pawnee County,2705,507.0,575.0,757.0,936.0,1037.0
21796,2022,NE,Perkins County,2905,507.0,664.0,757.0,1022.0,1296.0
21797,2022,NE,Phelps County,9165,507.0,664.0,757.0,1075.0,1221.0
21798,2022,NE,Pierce County,7175,507.0,639.0,757.0,982.0,1076.0
21799,2022,NE,Platte County,32875,536.0,634.0,807.0,1090.0,1094.0
21800,2022,NE,Polk County,5245,507.0,584.0,757.0,1008.0,1030.0
21801,2022,NE,Red Willow County,10870,507.0,593.0,757.0,936.0,1027.0
21802,2022,NE,Richardson County,8045,507.0,575.0,757.0,936.0,1027.0
21803,2022,NE,Rock County,1380,507.0,575.0,757.0,1033.0,1037.0
21804,2022,NE,Saline County,14325,531.0,616.0,793.0,1071.0,1125.0
21805,2022,NE,Sarpy County,175190,698.0,794.0,974.0,1305.0,1457.0
21806,2022,NE,Saunders County,20955,553.0,599.0,768.0,988.0,1235.0
21807,2022,NE,Scotts Bluff County,36510,610.0,614.0,787.0,1113.0,1347.0
21808,2022,NE,Seward County,17045,503.0,598.0,757.0,1034.0,1296.0
21809,2022,NE,Sheridan County,5240,507.0,664.0,757.0,1005.0,1227.0
21810,2022,NE,Sherman County,3050,507.0,575.0,757.0,1023.0,1027.0
21811,2022,NE,Sioux County,1255,507.0,575.0,757.0,975.0,1296.0
21812,2022,NE,Stanton County,6020,656.0,745.0,980.0,1211.0,1329.0
21813,2022,NE,Thayer County,5135,507.0,627.0,757.0,1005.0,1044.0
21814,2022,NE,Thomas County,645,542.0,616.0,810.0,1043.0,1110.0
21815,2022,NE,Thurston County,7055,507.0,575.0,757.0,936.0,1027.0
21816,2022,NE,Valley County,4250,507.0,575.0,757.0,936.0,1093.0
21817,2022,NE,Washington County,20415,698.0,794.0,974.0,1305.0,1457.0
21818,2022,NE,Wayne County,9410,520.0,591.0,777.0,960.0,1065.0
21819,2022,NE,Webster County,3595,507.0,575.0,757.0,1023.0,1027.0
21820,2022,NE,Wheeler County,845,507.0,575.0,757.0,975.0,1037.0
21821,2022,NE,York County,13830,527.0,633.0,788.0,974.0,1249.0
21822,2022,NV,Churchill County,24020,633.0,750.0,953.0,1354.0,1631.0
21823,2022,NV,Clark County,2112435,848.0,1005.0,1216.0,1727.0,2081.0
21824,2022,NV,Douglas County,47630,853.0,986.0,1188.0,1688.0,1792.0
21825,2022,NV,Elko County,52375,785.0,911.0,1182.0,1626.0,1679.0
21826,2022,NV,Esmeralda County,1100,520.0,594.0,782.0,1093.0,1251.0
21827,2022,NV,Eureka County,1730,700.0,800.0,1053.0,1472.0,1684.0
21828,2022,NV,Humboldt County,17090,717.0,832.0,1079.0,1334.0,1463.0
21829,2022,NV,Lander County,5885,720.0,824.0,1084.0,1390.0,1734.0
21830,2022,NV,Lincoln County,5205,577.0,660.0,868.0,1213.0,1388.0
21831,2022,NV,Lyon County,52305,776.0,798.0,994.0,1412.0,1701.0
21832,2022,NV,Mineral County,4470,674.0,771.0,1014.0,1253.0,1622.0
21833,2022,NV,Nye County,43295,652.0,746.0,982.0,1272.0,1415.0
21834,2022,NV,Pershing County,6660,581.0,664.0,874.0,1080.0,1398.0
21835,2022,NV,Storey County,3890,926.0,1108.0,1394.0,1980.0,2386.0
21836,2022,NV,Washoe County,445550,926.0,1108.0,1394.0,1980.0,2386.0
21837,2022,NV,White Pine County,9860,662.0,758.0,997.0,1264.0,1595.0
21838,2022,NV,Carson City,54220,736.0,853.0,1108.0,1574.0,1896.0
21839,2022,NH,Belknap County,5265,793.0,884.0,1128.0,1550.0,1556.0
21840,2022,NH,Belknap County,4615,793.0,884.0,1128.0,1550.0,1556.0
21841,2022,NH,Belknap County,7275,793.0,884.0,1128.0,1550.0,1556.0
21842,2022,NH,Belknap County,1000,793.0,884.0,1128.0,1550.0,1556.0
21843,2022,NH,Belknap County,7110,793.0,884.0,1128.0,1550.0,1556.0
21844,2022,NH,Belknap County,3740,793.0,884.0,1128.0,1550.0,1556.0
21845,2022,NH,Belknap County,16235,793.0,884.0,1128.0,1550.0,1556.0
21846,2022,NH,Belknap County,6335,793.0,884.0,1128.0,1550.0,1556.0
21847,2022,NH,Belknap County,2275,793.0,884.0,1128.0,1550.0,1556.0
21848,2022,NH,Belknap County,2975,793.0,884.0,1128.0,1550.0,1556.0
21849,2022,NH,Belknap County,3555,793.0,884.0,1128.0,1550.0,1556.0
21850,2022,NH,Carroll County,780,713.0,871.0,1073.0,1429.0,1787.0
21851,2022,NH,Carroll County,2760,713.0,871.0,1073.0,1429.0,1787.0
21852,2022,NH,Carroll County,875,713.0,871.0,1073.0,1429.0,1787.0
21853,2022,NH,Carroll County,340,713.0,871.0,1073.0,1429.0,1787.0
21854,2022,NH,Carroll County,10020,713.0,871.0,1073.0,1429.0,1787.0
21855,2022,NH,Carroll County,320,713.0,871.0,1073.0,1429.0,1787.0
21856,2022,NH,Carroll County,1435,713.0,871.0,1073.0,1429.0,1787.0
21857,2022,NH,Carroll County,1315,713.0,871.0,1073.0,1429.0,1787.0
21858,2022,NH,Carroll County,160,713.0,871.0,1073.0,1429.0,1787.0
21859,2022,NH,Carroll County,50,713.0,871.0,1073.0,1429.0,1787.0
21860,2022,NH,Carroll County,955,713.0,871.0,1073.0,1429.0,1787.0
21861,2022,NH,Carroll County,2520,713.0,871.0,1073.0,1429.0,1787.0
21862,2022,NH,Carroll County,4050,713.0,871.0,1073.0,1429.0,1787.0
21863,2022,NH,Carroll County,4285,713.0,871.0,1073.0,1429.0,1787.0
21864,2022,NH,Carroll County,1340,713.0,871.0,1073.0,1429.0,1787.0
21865,2022,NH,Carroll County,2915,713.0,871.0,1073.0,1429.0,1787.0
21866,2022,NH,Carroll County,2155,713.0,871.0,1073.0,1429.0,1787.0
21867,2022,NH,Carroll County,5005,713.0,871.0,1073.0,1429.0,1787.0
21868,2022,NH,Carroll County,6235,713.0,871.0,1073.0,1429.0,1787.0
21869,2022,NH,Cheshire County,1845,816.0,862.0,1122.0,1594.0,1805.0
21870,2022,NH,Cheshire County,3565,816.0,862.0,1122.0,1594.0,1805.0
21871,2022,NH,Cheshire County,1485,816.0,862.0,1122.0,1594.0,1805.0
21872,2022,NH,Cheshire County,2295,816.0,862.0,1122.0,1594.0,1805.0
21873,2022,NH,Cheshire County,700,816.0,862.0,1122.0,1594.0,1805.0
21874,2022,NH,Cheshire County,915,816.0,862.0,1122.0,1594.0,1805.0
21875,2022,NH,Cheshire County,3925,816.0,862.0,1122.0,1594.0,1805.0
21876,2022,NH,Cheshire County,5315,816.0,862.0,1122.0,1594.0,1805.0
21877,2022,NH,Cheshire County,23205,816.0,862.0,1122.0,1594.0,1805.0
21878,2022,NH,Cheshire County,2125,816.0,862.0,1122.0,1594.0,1805.0
21879,2022,NH,Cheshire County,710,816.0,862.0,1122.0,1594.0,1805.0
21880,2022,NH,Cheshire County,575,816.0,862.0,1122.0,1594.0,1805.0
21881,2022,NH,Cheshire County,1245,816.0,862.0,1122.0,1594.0,1805.0
21882,2022,NH,Cheshire County,6005,816.0,862.0,1122.0,1594.0,1805.0
21883,2022,NH,Cheshire County,215,816.0,862.0,1122.0,1594.0,1805.0
21884,2022,NH,Cheshire County,1195,816.0,862.0,1122.0,1594.0,1805.0
21885,2022,NH,Cheshire County,725,816.0,862.0,1122.0,1594.0,1805.0
21886,2022,NH,Cheshire County,885,816.0,862.0,1122.0,1594.0,1805.0
21887,2022,NH,Cheshire County,7170,816.0,862.0,1122.0,1594.0,1805.0
21888,2022,NH,Cheshire County,2180,816.0,862.0,1122.0,1594.0,1805.0
21889,2022,NH,Cheshire County,3810,816.0,862.0,1122.0,1594.0,1805.0
21890,2022,NH,Cheshire County,1800,816.0,862.0,1122.0,1594.0,1805.0
21891,2022,NH,Cheshire County,4220,816.0,862.0,1122.0,1594.0,1805.0
21892,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21893,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21894,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21895,2022,NH,Coos County,10275,591.0,740.0,862.0,1100.0,1331.0
21896,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21897,2022,NH,Coos County,745,591.0,740.0,862.0,1100.0,1331.0
21898,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21899,2022,NH,Coos County,305,591.0,740.0,862.0,1100.0,1331.0
21900,2022,NH,Coos County,2175,591.0,740.0,862.0,1100.0,1331.0
21901,2022,NH,Coos County,615,591.0,740.0,862.0,1100.0,1331.0
21902,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21903,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21904,2022,NH,Coos County,1010,591.0,740.0,862.0,1100.0,1331.0
21905,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21906,2022,NH,Coos County,10,591.0,740.0,862.0,1100.0,1331.0
21907,2022,NH,Coos County,295,591.0,740.0,862.0,1100.0,1331.0
21908,2022,NH,Coos County,235,591.0,740.0,862.0,1100.0,1331.0
21909,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21910,2022,NH,Coos County,2670,591.0,740.0,862.0,1100.0,1331.0
21911,2022,NH,Coos County,10,591.0,740.0,862.0,1100.0,1331.0
21912,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21913,2022,NH,Coos County,1000,591.0,740.0,862.0,1100.0,1331.0
21914,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21915,2022,NH,Coos County,3340,591.0,740.0,862.0,1100.0,1331.0
21916,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21917,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21918,2022,NH,Coos County,1285,591.0,740.0,862.0,1100.0,1331.0
21919,2022,NH,Coos County,10,591.0,740.0,862.0,1100.0,1331.0
21920,2022,NH,Coos County,2375,591.0,740.0,862.0,1100.0,1331.0
21921,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21922,2022,NH,Coos County,10,591.0,740.0,862.0,1100.0,1331.0
21923,2022,NH,Coos County,815,591.0,740.0,862.0,1100.0,1331.0
21924,2022,NH,Coos County,380,591.0,740.0,862.0,1100.0,1331.0
21925,2022,NH,Coos County,25,591.0,740.0,862.0,1100.0,1331.0
21926,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21927,2022,NH,Coos County,350,591.0,740.0,862.0,1100.0,1331.0
21928,2022,NH,Coos County,515,591.0,740.0,862.0,1100.0,1331.0
21929,2022,NH,Coos County,800,591.0,740.0,862.0,1100.0,1331.0
21930,2022,NH,Coos County,640,591.0,740.0,862.0,1100.0,1331.0
21931,2022,NH,Coos County,0,591.0,740.0,862.0,1100.0,1331.0
21932,2022,NH,Coos County,10,591.0,740.0,862.0,1100.0,1331.0
21933,2022,NH,Coos County,35,591.0,740.0,862.0,1100.0,1331.0
21934,2022,NH,Coos County,2185,591.0,740.0,862.0,1100.0,1331.0
21935,2022,NH,Grafton County,2050,772.0,893.0,1162.0,1478.0,1963.0
21936,2022,NH,Grafton County,2240,772.0,893.0,1162.0,1478.0,1963.0
21937,2022,NH,Grafton County,910,772.0,893.0,1162.0,1478.0,1963.0
21938,2022,NH,Grafton County,415,772.0,893.0,1162.0,1478.0,1963.0
21939,2022,NH,Grafton County,2545,772.0,893.0,1162.0,1478.0,1963.0
21940,2022,NH,Grafton County,1025,772.0,893.0,1162.0,1478.0,1963.0
21941,2022,NH,Grafton County,3050,772.0,893.0,1162.0,1478.0,1963.0
21942,2022,NH,Grafton County,3295,772.0,893.0,1162.0,1478.0,1963.0
21943,2022,NH,Grafton County,3900,772.0,893.0,1162.0,1478.0,1963.0
21944,2022,NH,Grafton County,345,772.0,893.0,1162.0,1478.0,1963.0
21945,2022,NH,Grafton County,285,772.0,893.0,1162.0,1478.0,1963.0
21946,2022,NH,Grafton County,60,772.0,893.0,1162.0,1478.0,1963.0
21947,2022,NH,Grafton County,4540,772.0,893.0,1162.0,1478.0,1963.0
21948,2022,NH,Grafton County,1080,772.0,893.0,1162.0,1478.0,1963.0
21949,2022,NH,Grafton County,1175,772.0,893.0,1162.0,1478.0,1963.0
21950,2022,NH,Grafton County,565,772.0,893.0,1162.0,1478.0,1963.0
21951,2022,NH,Grafton County,11430,772.0,893.0,1162.0,1478.0,1963.0
21952,2022,NH,Grafton County,4610,772.0,893.0,1162.0,1478.0,1963.0
21953,2022,NH,Grafton County,580,772.0,893.0,1162.0,1478.0,1963.0
21954,2022,NH,Grafton County,2295,772.0,893.0,1162.0,1478.0,1963.0
21955,2022,NH,Grafton County,455,772.0,893.0,1162.0,1478.0,1963.0
21956,2022,NH,Grafton County,13545,772.0,893.0,1162.0,1478.0,1963.0
21957,2022,NH,Grafton County,1285,772.0,893.0,1162.0,1478.0,1963.0
21958,2022,NH,Grafton County,1660,772.0,893.0,1162.0,1478.0,1963.0
21959,2022,NH,Grafton County,5910,772.0,893.0,1162.0,1478.0,1963.0
21960,2022,NH,Grafton County,0,772.0,893.0,1162.0,1478.0,1963.0
21961,2022,NH,Grafton County,635,772.0,893.0,1162.0,1478.0,1963.0
21962,2022,NH,Grafton County,1695,772.0,893.0,1162.0,1478.0,1963.0
21963,2022,NH,Grafton County,985,772.0,893.0,1162.0,1478.0,1963.0
21964,2022,NH,Grafton County,200,772.0,893.0,1162.0,1478.0,1963.0
21965,2022,NH,Grafton County,1580,772.0,893.0,1162.0,1478.0,1963.0
21966,2022,NH,Grafton County,865,772.0,893.0,1162.0,1478.0,1963.0
21967,2022,NH,Grafton County,6690,772.0,893.0,1162.0,1478.0,1963.0
21968,2022,NH,Grafton County,1635,772.0,893.0,1162.0,1478.0,1963.0
21969,2022,NH,Grafton County,645,772.0,893.0,1162.0,1478.0,1963.0
21970,2022,NH,Grafton County,2030,772.0,893.0,1162.0,1478.0,1963.0
21971,2022,NH,Grafton County,830,772.0,893.0,1162.0,1478.0,1963.0
21972,2022,NH,Grafton County,190,772.0,893.0,1162.0,1478.0,1963.0
21973,2022,NH,Grafton County,830,772.0,893.0,1162.0,1478.0,1963.0
21974,2022,NH,Grafton County,1215,772.0,893.0,1162.0,1478.0,1963.0
21975,2022,NH,Hillsborough County,11240,1082.0,1237.0,1628.0,2087.0,2208.0
21976,2022,NH,Hillsborough County,2655,971.0,983.0,1293.0,1642.0,1976.0
21977,2022,NH,Hillsborough County,22020,972.0,1105.0,1413.0,1747.0,1932.0
21978,2022,NH,Hillsborough County,1425,971.0,983.0,1293.0,1642.0,1976.0
21979,2022,NH,Hillsborough County,5190,1082.0,1237.0,1628.0,2087.0,2208.0
21980,2022,NH,Hillsborough County,1875,971.0,983.0,1293.0,1642.0,1976.0
21981,2022,NH,Hillsborough County,1560,971.0,983.0,1293.0,1642.0,1976.0
21982,2022,NH,Hillsborough County,17900,972.0,1105.0,1413.0,1747.0,1932.0
21983,2022,NH,Hillsborough County,1750,971.0,983.0,1293.0,1642.0,1976.0
21984,2022,NH,Hillsborough County,1970,1082.0,1237.0,1628.0,2087.0,2208.0
21985,2022,NH,Hillsborough County,1860,971.0,983.0,1293.0,1642.0,1976.0
21986,2022,NH,Hillsborough County,5955,971.0,983.0,1293.0,1642.0,1976.0
21987,2022,NH,Hillsborough County,7780,1082.0,1237.0,1628.0,2087.0,2208.0
21988,2022,NH,Hillsborough County,24860,1082.0,1237.0,1628.0,2087.0,2208.0
21989,2022,NH,Hillsborough County,8425,1082.0,1237.0,1628.0,2087.0,2208.0
21990,2022,NH,Hillsborough County,1770,971.0,983.0,1293.0,1642.0,1976.0
21991,2022,NH,Hillsborough County,110600,972.0,1105.0,1413.0,1747.0,1932.0
21992,2022,NH,Hillsborough County,1490,1082.0,1237.0,1628.0,2087.0,2208.0
21993,2022,NH,Hillsborough County,25565,1082.0,1237.0,1628.0,2087.0,2208.0
21994,2022,NH,Hillsborough County,15290,1082.0,1237.0,1628.0,2087.0,2208.0
21995,2022,NH,Hillsborough County,2500,1082.0,1237.0,1628.0,2087.0,2208.0
21996,2022,NH,Hillsborough County,87640,1082.0,1237.0,1628.0,2087.0,2208.0
21997,2022,NH,Hillsborough County,5505,971.0,983.0,1293.0,1642.0,1976.0
